review,label
"좋은 재료로 만드는 음식 , 주기적으로 가요 이번에 시킨것은 둘다느끼해서 실패 ㅠ",1.0
"주차비도 안 받았던 것 같고, 음식도 더 맛난 던 걸로 기억하는데 오늘 음식은 양도 적고 좀 들큰함. 그리고 10% 부가세 포함한 가격표가 합법 아닌가요. 4ㅡ5번 왔던 좋은 기억이 지워지네요. 흑석점 은 다신 안 갈듯. 게다가 노키즈 존 해줬으면..... 애들 시끄럽게 구는데 아랑곳하지도 않는 부모에 조부모 너무 싫다.",0.0
정말 건강한맛이네요 ㅋㅋ 체해서 죽만 삼일먹다 소화되는 맛있는음식 먹고파서 와봤어요,1.0
조아요,1.0
오랜만에 갔는데 더 맛있어졌어요 ! 건강한 맛에 너무 좋아요 가족 모임하기도 좋고 늘 만족입니다 ~메뉴도 다양해 진 것 같아요~~,1.0
아이들과 식사 하기 좋아요 건강한 한끼 입니다,1.0
건강한 맛입니다,1.0
"노량진 근처 데이트, 혹은 친구랑 약속있을때 좋아요분위기도 좋고 직원분도 친절하십니다! 음식도 맛있고 다좋은데 화장실은 조금 불편해요 ㅠ 단호박 수프는 제 인생 최고의 수프에요,,",1.0
단호박스프 맛잇어여,1.0
통단호박 스프 좋아요^^ 맛나요^^,1.0
홍이사랑은 항상 이곳에서 만난다~ 나를 대접하고 싶을때 오느곳♡♡♡,1.0
"단호박스프 맛있고, 가지비프토마토리조또 약간 매콤하고 맛있고, 매콤버섯새우크림파스타는 예상한 맛!",1.0
건강한 맛,1.0
맛은있는데 서비스가 별로에요. 고객 응대도 거의 안하고 ...직원수를 더 늘려야햘듯.,0.0
파스타가 넘 맛있어요,1.0
단호박스프 맛있어요b,1.0
단호박크림스프 먹고싶을때 가는곳,1.0
맛있네요 건강식,1.0
항상 깔끔하게 준비되어 나오는 점심 회식장소!! 호박스프는 항상 진리인곳..^^,1.0
넘맛있네요 자주가야겠어요~!! 단호박스프 정말짱입니다^^,1.0
맛있긴한데 조금 짜요~,1.0
좋아요,1.0
모든 음식이 다 맛있어요,1.0
좋아요,1.0
조금 비싸지만 맛있어요,1.0
통단호박스프 추천추천!,1.0
커피도 젤라또도 맛있네요!,1.0
비싸,1.0
어른들과 함께오기 좋은 분위기 좋고 건강한 식당! +트러플 웅앵 꼭먹기,1.0
맛있어요,1.0
호박스프맛있어요~~^^,1.0
유기농재료로 요리한 신선한 맛집이예요.,1.0
존맛👍,1.0
기가막힙니다!!,1.0
한적하고 넓고 음식도 맛있습니당,1.0
음식이 맛있어서 하루에 앉아서 계속 주문해 먹었네요,1.0
맛있었어요!,1.0
느끼하지 않고 건강식으로 맛있어요! 함박스테이크는 토마토소스보단 데미소스가 더 맛있을 것 같아요. 이곳은 단호박스프가 젤 맛있어요,1.0
흑석하면 닥터 로빈 이제,1.0
단호박스프랑 샐러드 굿,1.0
넓어서 좋네요,1.0
#닥터로빈흑석점 #흑석동맛집 #수제햄버거크림파스타 #닥터로빈피자 #아이오프너 #오렌지파인애플주스 먹다 음료 엎질렀는데ㅠ 엄청 친절히 정리해주시고 음료도 직원 음료로 새로 주셨다❤ 감사했습니다,1.0
무 설탕 무 버터 무 msg 무 fry 맛있어요,1.0
건강한맛,1.0
베리굿굿굿,1.0
맛있고좋아요 다만 주차비있음,1.0
친구랑 다녀갔는데 맛있어요,1.0
#흑석점닥터로빈 #닥터로빈흑석동 #건강식요리전문점 #다이어트외식 #다이어트때갈만한식당 맛있고 건강한 음식점 자주가요 주말마다 완전 맛있는데 튀기지않고 설탕도안넣고 버터조미료도 안들 어가는 완전 건강식 맛집,1.0
해산물 토마토 파스타 : 소스가 너무 다네요... 따뜻할때는 그래도 맛있었는데 식으니까 너무너무너무너무 달아요. 좀 덜 달면 좋겠네요.. 그래도 맛있었어요. 알리오올리오 : 짜긴한데 맛은 있었어요. 식 으니까 더 짜져요 ㅎㅎ 그래두 맛있네용 단호박스프 : 엄마가 맛있게 드셨어요 갈릭 딥소스피자 : 무난했어요,1.0
고급진맛 비싼가격,1.0
단호박크림스프 맛있어요,1.0
평범해요 단호박수프는 잘 모르겠네요 매장이 커서 단체로 가기 좋아요,1.0
조아요조아요,1.0
흑석동 맛집이예요. 특히 통단호박 크림스프 짱이예요!!!,1.0
.,1.0
양도 많고 맛있고 건강에도 좋아요 주차장도 넓고 발렛 해줘서 편하기도 하네요,1.0
맛있고 메뉴도 다양해요,1.0
맛있어요,1.0
맛있어요,1.0
닥터로빈 흑석점 일단 맛보단 직원 교육이 덜 되어있는듯요 기분좋게 한끼 하러왔다가 기분 개 더럽네요 음식점 이라는게 음식맛도 중요하고 분위기도 중요하겠지만 무엇보다 손님을 응대하는 직원들의 자세가 아닐까 합니다 바쁜시간대 손님이 많은것도 아닌데 손님한테 응대하는 말 한마디 한마다가 귀찮은듯 바쁜데 그냥 알아서 먹고가라는 태도는 좀 어이가없네요 여기와서 주문하고 직원한데 두마 디 문의 했는데 말입니다 개인적으로 근무하는 회사 근처고 다니는 학교랑 가까워 항상 관심을 갖고 있던곳인데 주변사람한테 가지말라고 다 말리고싶네요,1.0
요커트 아이스크림이 뒤에 뭔가 십히는 가루 덩어리가 있어요 믹스을 제대로 안한것 같아요 안파는거 낳을듯해요 최악의 맛이었어요,0.0
단호박스프 별루 였어요 예전의 그맛이 아니에요 에어컨도 안틀었는지 덥더라구요 대체적으로 직원이 너무 불친절해요 발렛비 때문애 돈좀 바꿔 달랬더니 잔돈 이만으ㅓ낚에 없다고 하거니 큰돈 내고 커피 시키니까 잔돈 내주더라구요 삼만 육천오백원을 내줘서작은돈 바꿔딜랬더니 이젠 천원짜리가 두장만 있다고 하네요 직원이 정말 거짓말 잘 하더라구요 그자리에서 뭐라 할까하다가 참고 글 남겨요 정말 서비스 정신은 어디다 뒀는지특히 남자 직원 거짓말 때문에 다신 가기 싫러졌어요 평가 1점도 아까워요 맛도 예전 같지 안았어요,0.0
피바랑 파스타 추천~~~,0.0
맛나요,1.0
호박스프가 맛있음,1.0
건강한 요리법으로 조리하는 데도 맛있어서 종종 방문합니다. 그런데 클로징 시간을 앞두고 방문하면 주방 쉐프 마음이 급해져서 그런지 스프가 묽고 간이 대체로 너무 약했네요.,1.0
최애돈가스집입니다 간만에방문합니다요,1.0
쌀국수며 돈가스며 완전 마싯네요!!!!! 노량진에서 먹어본 돈가스 중 젤 마싯어요 쌀국수도 진짜 맛나요 !!!!! 쌀국수 세트에 밥 한숟가락 만ㅇ라듀 줘ㅅ으면 좋겟지만... 충분히 만족,1.0
등심 돈가스와 쌀국수가 가심비 좋게 맛있어요! 특히 돈가스는 적극 추천합니다~,1.0
단돈 6천원에 이정도의 로스면 가성비 부서버린겁니다... 일본에서 마쓰노야가서 7천원에 먹었던 정식이 생각나네요.,1.0
노량진떠나도 계속생각나는맛이에요,1.0
오랜만에 노량진 와서 점심 먹을겸 예전 기억을 더듬어 찾은 허수아비돈가츠 역시나 맛 최고 (인정) 믿고 먹을수있는집 ~~ 잘먹고갑니다,1.0
왕 너무 맛있고 친절하세용 사람들도 되게 많구 밥도 더 주시고 감사합니다ㅎㅎ 쌀국수도 돈가스 가격에 2천원만 추가하는 건데 꽤 맛있오용 ~!,1.0
양이 많고 맛있고 가성비짱~,1.0
^^,1.0
"친절 4.5, 맛 5, 위생 4.5 재료가 싱싱하고 저렴하고 맛있어요!",1.0
맛있어요,1.0
좋아요,1.0
맛있어요,1.0
여기 너무 맛잇어요!,1.0
맛있어요^^,1.0
굿,1.0
가성비 최고 6천원 돈까스 퀄리티가 아님,1.0
추억속 돈가쓰ㅋㅋㅋ 다시 먹어도 가성비 갑 입니다~!!,1.0
짱,1.0
.,1.0
저렴하고 맛있고.. 주차가 아쉬워 별하니뺍니당,1.0
저렴하고 맛있어요,1.0
바삭바삭하고 맛있어요,1.0
좋아요,1.0
"맨날 옆가게 돈까스집 갔다가 처음으로 허수아비 갔는데 맛잇고 괜찮네요 사장님도 친절하시고 고기두툼, 샐러드소스 맛있어요~ 다음에 또 방문하겠습니당",1.0
단골이에요!,1.0
맛있어요 바삭바삭하고,1.0
굿,1.0
좋아요,1.0
동작구 가성비 최고 돈까스,1.0
"친절 4.5, 맛 4, 위생 3.5 건강하게 맛있게 먹구왔어요",1.0
소문듣고왔어요..돈까스맛집이에요..,1.0
친절하고 좋아요,1.0
맛있어요 ㅎㅎㅎㅎㅎ,1.0
두껍고 맛있게먹었어요,1.0
항상 잘먹었는데 오늘 매장에서 바퀴벌레나옴..,0.0
굿,1.0
굿,1.0
가성비 좋아요.,1.0
맛있어요,1.0
가성비 짱 맛있어요,1.0
굿굿 하고 나니 너무 좋더라구요 그래서 저도 이렇게,1.0
굿굿 하고 나니 너무,1.0
맛있어요,1.0
",",1.0
늘 들어가면 쾌쾌한 기름냄새? 저녁에는 음식물쓰레기 냄새나서 포장해갔네요. 돈까스 튀기시는 분은 마스크도 안쓰셨고 주인분이 바뀌셨나 위생은 별로에요.,0.0
2009년에 자주 갔다가 오랜만에 갔는데 주인과 인테리어는 바뀐거 같은데 맛은 그대로네요,1.0
맛있어요,1.0
굿,1.0
노량진돈까스 맛집 . 맛있게 잘 먹었습니다,1.0
맛있어요,1.0
아쉬운점도 약간씩있지만 이정도면 괜춘,1.0
돈까스 크기가 점점 작아짐..,1.0
난할수있다,1.0
맛나요,1.0
한번 바뀌고 평범해짐 유자소스 어디감?? 그리고 안에 들어서면 하수구냄새남,0.0
쌀국수 나오고 돈까스는 로스랑 치킨뿐! 치킨이 너무 맛있지만 밥이랑 샐러드 무한리필은 없네요 ㅠ,0.0
무난해요. 샐러드 소스는 살짝 셔요,1.0
맛있어요,1.0
굿,1.0
맛있는 돈까스 ㅎㅎ,1.0
친절하고 맛있어요~,1.0
진짜 이든돈카츠 보다 맛있을 때도 있고 튀김 빵가루 부분이 기름맛에 느끼할 때도 있고.. 좀 복불복인듯. 지난달만 해도 마스크 다 안 끼고 계시던데 오늘 가니까 주방에서 다 마스크 착용하고 계셔서 안심됐음. 그리고 쌀국수 메뉴 생겨있었음.,1.0
바삭해요,1.0
돈까스도 두껍고 육즙 가득 맛있어여 밥 샐러드 리필 가능해서 넘 좋아요 ㅎㅎㅎ,1.0
맛잇어용ㅋㅋ 고기 두툼,1.0
최고예요,1.0
로스까스 짱 맛있어요!,1.0
굿,1.0
맛잇음,1.0
너무 좋아요 잘 이용하고 있어요,1.0
맛있습니다,1.0
고기가 부드럽고 아주 맛있어요.,1.0
소스 부어 먹는 돈까스 양 많다,1.0
맛있어요!!!,1.0
굿,1.0
최고에요,1.0
가성비 좋아요,1.0
기본이 제일 맛있어요,1.0
돈까스맛집.메밀소바 맛집,1.0
다음에 온다면 로스까스 먹으리,1.0
맛있어요,1.0
굿! 노량진 최고의 돈까스~~~,1.0
최고의 가성비갑 !! 정말 나만 알고 싶은 곳,1.0
가격도 저렴하고 맛도있어서 자주 갑니다:),1.0
여기진짜 돈까스맛집ㅇㅈ,1.0
ㄱㄱ,1.0
"주변에 유명한 이든, 주주 다 닫아서 찾다가 간건데 다른데 안가길 잘했어요 너무너무맛있고 독특해요ㅜㅜㅜ진짜 최고 로스까스가 저는 더 맛있더라구요 오로시까스는 특이하고 맛있고 오로시에 던까스 소스 뿌려먹어도 꿀맛!!!!밥도무한에 식당도 굉장히 깔끔해요 강추입니다",1.0
맛있는 식사였어요,1.0
가성비 최고,1.0
원래 1만원 정도 하는 오로시까스가 여기서는 6천원 대로 즐길수 있어서 지나가는 길에 홀린듯이 들어가게 됨 돈까스에 무라니.. 안어울릴거 같은데 깔끔하고 괜찮았음 다만 위에 올라간 무가 좀더 시원했더라면.. 하는 더 좋았을듯 #혼밥,1.0
로스까스 5500원 가격 착하고 맛있어요,1.0
맛있어요,1.0
"저렴하고 맛나서 가성비 맛집으로 유명한 곳입니다. 협소해서 사람 몰리면 기다려야하는데 한시반쯤 갔더니 다행히 자리가 몇개 있어요:) 오천원에 로스가스, 치킨가스를 먹을 수 있구 여름 메뉴도 새로 출시됐네요. 주문하고 5분 정도면 받을 수 있고 밥은 첨에 적게 나오지만 원하는 만큼 더 먹을 수 있어요! 근데.저렴해도 추가로 더 먹지 않아도 충분히 배부를 만큼 양이 많아요🥰 첨에 소스는 깨만 나오고 자리 위에 있는 소스랑 그릇에 같이 나온 겨자를 적당히 넣어서 만들어 먹으면 되는데용 소스가 진하고 맛나요! 돈까스는 바삭하고 두께도 꽤 두껍고 든든한 한끼였네요",1.0
장점 : - 국내산 돈등심 사용 - 시그니쳐 메뉴인 오로시까스가 매력적,1.0
맛있어요,1.0
굿,1.0
굿,1.0
.,0.0
배달 빨라요,1.0
지금까지 평균적으로 한달에 1번은 와서 먹고 회식도 했던 곳인데.. 오늘 6.5천원 울면 시켰더니 평소와 다르게 양파는 너무 물렁해 푹 익힌 무 씹는 줄 알았고 부추같은 야채도 오래된 것인지 힘 없이 허무죽죽해서 면만 먹었습니다. 면 다 먹으니 국물만 그릇의 반 조금 넘게 차 있었습니다. 정말 최악입니다. 초심을 잃은 것 같습니다.,0.0
방문,1.0
어릴때 최고의 맛집! 이젠 아들과 함께 갑니다,1.0
굿,1.0
맛있어요,1.0
짬뽕이 진짜 맛있는 집~^^,1.0
흑석동 오래된 중국집,1.0
크림새우 맛있다.,1.0
정말 친절하신데 짬뽕면보다는 밥이 더 맛있어요~,1.0
